67299dbda23f7e5639814e0e,Tests the internal HTTP request functionality by verifying that the actual HTTP requests generated match the expected requests for various HTTP methods.
67299dbda23f7e5639814e0f,Handles a definitive failure by tracking the exception and notifying the response listener of the failure.
67299dbda23f7e5639814e10,Tracks a failure by updating the current exception and adding the previous exception to the suppressed list if applicable.
67299dbda23f7e5639814e11,Overrides the `restClientSettings` method to configure authentication settings for the REST client using basic authentication with a predefined username and password.
67299dbda23f7e5639814e12,"Executes a given script using the appropriate command for the operating system and returns the result, throwing an exception if the execution is unsuccessful."
67299dbda23f7e5639814e13,Runs an Elasticsearch container with the specified distribution and returns the installation details.
67299dbda23f7e5639814e14,"Runs a Docker container for the specified Elasticsearch distribution, waits for it to start, and returns the installation details."
67299dbda23f7e5639814e15,Creates an iterable of parameter arrays using the provided NamedXContentRegistry.
67299dbda23f7e5639814e16,Starts the initializing shards on a given routing node and triggers a cluster reroute.
67299dbda23f7e5639814e17,Establishes a connection to the specified discovery node using the provided transport service.
67299dbda23f7e5639814e18,Stops a random data node if available and returns whether a node was stopped.
67299dbda23f7e5639814e19,"Sets up a mock `TransportService` with a mock `ThreadPool`, configuring the thread pool to use a direct executor service for execution."
67299dbda23f7e5639814e1a,Rewrites the given query using the provided shard rewrite context and ensures the rewritten query is serializable.
67299dbda23f7e5639814e1b,Retries the execution of a code block until it succeeds or a default timeout is reached.
67299dbda23f7e5639814e1c,"Returns a string representation of the port range allocated for a worker, based on the worker's base port and the number of ports per worker."
67299dbda23f7e5639814e1d,"Returns a non-deterministic SecureRandom instance configured for FIPS compliance, using a randomly generated 32-byte seed."
67299dbda23f7e5639814e1e,Creates an index with the specified name using default settings.
67299dbda23f7e5639814e1f,Adds an unresponsive rule for all transport addresses associated with the given transport service for a specified duration.
67299dbda23f7e5639814e20,"Ensures that the test cluster is healthy by verifying that there is no active disruption, confirming the expected number of nodes are present, and ensuring all nodes are fully connected."
67299dbda23f7e5639814e21,"Waits for all pending tasks on the specified RestClient to complete, excluding tasks filtered by the default predicate."
67299dbda23f7e5639814e22,Determines if feature states can be reset based on cluster capabilities and machine learning settings.
67299dbda23f7e5639814e23,"Returns the default admin settings for the REST client, utilizing basic authentication with admin credentials."
67299dbda23f7e5639814e24,Updates the cluster settings using the provided settings object.
67299dbda23f7e5639814e25,"Dispatches a REST request using a fake channel, ensuring the thread context is preserved and the response is properly released."
67299dbda23f7e5639814e26,"Looks up a binary operator method handle for the specified classes and operator name, applying type promotion and unboxing rules."
67299dbda23f7e5639814e27,"Determines the appropriate MethodHandle for normalizing index access based on the type of the receiver class, supporting arrays, maps, and lists."
67299dbda23f7e5639814e28,"Finds and returns the first non-null result obtained by applying the specified function to elements in the given collection, or null if no such result is found."
67299dbda23f7e5639814e29,Checks the given user expression node within the provided semantic scope for specific decorations and throws an error if certain conditions are not met.
67299dbda23f7e5639814e2a,Adds an additional field to the provided map if the specified property is present and the value is non-empty.
67299dbda23f7e5639814e2b,Sets whether unmapped fields should be ignored in the query and updates the inner hit builder accordingly.
67299dbda23f7e5639814e2c,Tests the encoding and decoding process of scaled float values to ensure that encoding a decoded value results in the original encoded value.
67299dbda23f7e5639814e2d,Stops the APM server and releases the instance reference.
67299dbda23f7e5639814e2e,"Attempts to delete a file or directory at the specified path, retrying multiple times if necessary, and throws an IOException if the operation is interrupted or fails after the maximum number of retries."
67299dbda23f7e5639814e2f,"Synchronizes the contents of the source directory with the destination directory by creating hard links for files, ensuring that the directory structure is replicated."
67299dbda23f7e5639814e30,Registers a client with randomly generated credentials and redirect URI for testing purposes before any test methods are executed.
67299dbda23f7e5639814e31,"Pauses the execution of tasks, logs the reason for pausing, and the number of tasks that were cancelled."
67299dbda23f7e5639814e32,Clears the allocation IDs by setting the previous shard routings to an empty list and returns whether any IDs were cleared.
67299dbda23f7e5639814e33,Logs a debug message if the document being indexed is a watch document and an exception occurs during the indexing process.
67299dbda23f7e5639814e34,"Handles the pre-delete operation for a document in a shard. If the document is identified as a watch document, it removes the watch from the trigger service before proceeding with the deletion."
67299dbda23f7e5639814e35,"Filters and returns a subset of the provided settings that are allowed to be updated, based on predefined keys."
67299dbda23f7e5639814e36,"Registers a new execution if the current executions are not sealed, ensuring thread safety with a lock mechanism."
67299dbda23f7e5639814e37,"Pauses the current process, ensuring that the provided listener is not null, and returns the number of tasks that were cancelled from the queue."
67299dbda23f7e5639814e38,"Clears the current executions and drains the executor's queue, returning the number of tasks that were cancelled."
67299dbda23f7e5639814e39,Creates triggered watches and their corresponding execution contexts from a collection of trigger events.
67299dbda23f7e5639814e3a,Clears the current executions and initiates a background task to wait for all ongoing executions to complete before invoking the provided stopped listener.
67299dbda23f7e5639814e3b,"Retrieves the concrete index metadata for a given index name from the provided metadata. If the index name corresponds to an alias pointing to multiple indices without a designated write index, an exception is thrown. Otherwise, it returns the metadata of the write index or the last index in the list."
67299dbda23f7e5639814e3c,"Checks if the given time is before the scheduled time and updates the scheduled time to the next occurrence based on the interval, returning the previous scheduled time."
67299dbda23f7e5639814e3d,"Removes an entry from the provided map by key and returns it as the specified type, throwing an exception if the type does not match."
67299dbda23f7e5639814e3e,Moves the model identifier from task settings to service settings if not already present in the service settings.
67299dbda23f7e5639814e3f,"Positions the parser at the token immediately following the specified field name, or throws an exception if the field is not found."
67299dbda23f7e5639814e40,"Calculates the time required to reserve a specified number of tokens, returning the result as a `TimeValue` in microseconds."
67299dbda23f7e5639814e41,Reserves the specified number of tokens and returns the time value representing the wait time in microseconds.
67299dbda23f7e5639814e42,Tests that the shard status is marked as complete when a non-data node is shut down and removed from the cluster.
67299dbda23f7e5639814e43,Synchronously renews a retention lease for a specified leader shard and returns an Optional containing a RetentionLeaseNotFoundException if the lease is not found.
67299dbda23f7e5639814e44,"Validates that the filtered settings of the leader and follower indices are identical, throwing an exception if they differ."
67299dbda23f7e5639814e45,"Returns a sublist of the provided list based on specified offset and limit conditions, handling cases of null or empty input, and reversing the list if the limit is negative."
67299dbda23f7e5639814e46,Checks if there are any candidates in the stages following the specified stage.
67299dbda23f7e5639814e47,"Extracts a substring from the given string that is located between two specified substrings, with options for greedy matching and case insensitivity."
67299dbda23f7e5639814e48,Records an error encountered during the retrieval of a policy for a specific index and updates the step information with the exception details.
67299dbda23f7e5639814e49,"Queues an ILM history item for indexing if ILM history is enabled, otherwise logs a trace message indicating that recording is disabled."
67299dbda23f7e5639814e4a,"Finds the optimal set of rollup jobs that best match the given aggregation source by evaluating different types of aggregation builders, such as date histogram, histogram, metrics, and terms."
67299dbda23f7e5639814e4b,Freezes the current time of the ClockMock instance to the current instant.
67299dbda23f7e5639814e4c,Restores the clock to the current system time in its current time zone.
67299dbda23f7e5639814e4d,Advances the current time by a specified number of seconds.
67299dbda23f7e5639814e4e,Rewinds the current time by a specified number of seconds.
67299dbda23f7e5639814e4f,Determines if the current status is active by evaluating if it has started or is relocating.
67299dbda23f7e5639814e50,Checks if the feature is allowed by the license state and starts tracking its usage if permitted.
67299dbda23f7e5639814e51,Checks if the feature is allowed without tracking usage.
67299dbda23f7e5639814e52,Updates the last checked timestamp and conditionally updates the last met condition timestamp or resets the acknowledgment status of actions based on the provided condition.
67299dbda23f7e5639814e53,Creates a prepared rounding instance using the interval's string representation and the specified time zone.
67299dbda23f7e5639814e54,"Determines if the given expression is valid by attempting to validate it, returning true if no exceptions are thrown during validation."
67299dbda23f7e5639814e55,"Creates a response by indexing the provided response data with the specified document ID and headers, and notifies the listener upon completion."
67299dbda23f7e5639814e56,"Retrieves the response associated with the given asynchronous execution ID, optionally restoring response headers, and notifies the provided listener upon completion."
67299dbda23f7e5639814e57,Sets the internal user for authentication using the specified transport version and node name.
67299dbda23f7e5639814e58,"Checks if the specified action is allowed for any group, considering special privileges for mapping update actions."
67299dbda23f7e5639814e59,"Validates the given application name to ensure it adheres to the required naming conventions, including checks for non-emptiness, absence of whitespace, valid prefix patterns, and appropriate use of wildcards."
67299dbda23f7e5639814e5a,Verifies if the provided data matches the given hash using the appropriate hashing algorithm.
67299dbda23f7e5639814e5b,"Writes the encoded authentication information into the provided thread context, ensuring no existing authentication data is present."
67299dbda23f7e5639814e5c,Generates a bcrypt salt string using the specified logarithmic rounds of processing complexity.
67299dbda23f7e5639814e5d,Generates a salt string using the default log2 rounds for cryptographic operations.
67299dbda23f7e5639814e5e,Determines if checkpoint alignment is disabled based on the settings configuration.
67299dbda23f7e5639814e5f,Creates a BitSet mask identifying columns in a list of string lists where all entries are either null or shorter than a specified length threshold.
67299dbda23f7e5639814e60,"Compares two rows of strings field by field using the Levenshtein distance, considering only fields present in both rows."
67299dbda23f7e5639814e61,"Calculates the weights for each matched format based on the ability to merge with timestamp matches and the preface length, terminating early if the leader's weight cannot be overtaken."
67299dbda23f7e5639814e62,Determines if a given sample can be classified as text based on the presence of newlines and a minimum number of non-blank lines.
67299dbda23f7e5639814e63,"Replaces matching expressions in the target list with those from the pattern using a specified replacer function, updating the original expressions list accordingly. Returns true if any modifications were made."
67299dbda23f7e5639814e64,"Combines multiple `QueryBuilder` instances using a specified `Clause`, returning a single `QueryBuilder` that represents the logical combination of the input queries."
67299dbda23f7e5639814e65,"Converts an unsigned long value to a Number, using two's complement for negative values and BigInteger addition for non-negative values."
67299dbda23f7e5639814e66,"Counts the number of times the first coordinate is repeated in reverse order within the array, considering only the integer parts of the 2D coordinates."
67299dbda23f7e5639814e67,"Adjusts the circuit breaker by adding the specified delta to the current usage, potentially tripping the breaker if the delta is positive and exceeds the limit."
67299dbda23f7e5639814e68,"Determines the median value of a specified range within an IntBlock, handling both odd and even counts by calculating the average without overflow for even counts."
67299dbda23f7e5639814e69,Determines if the rounding configuration can generate a sequence of values within a specified range.
67299dbda23f7e5639814e6a,"Evaluates a block of integer values in ascending order, handling nullable values, and returns a new block with the results."
67299dbda23f7e5639814e6b,Schedules snapshot jobs based on the current cluster state if snapshot lifecycle metadata is present.
67299dbda23f7e5639814e6c,Generates a sorted set of non-overlapping random byte ranges within a specified length.
67299dbda23f7e5639814e6d,Completes the processing of a buffer by ensuring all bytes are accounted for and releasing resources.
67299dbda23f7e5639814e6e,"Determines if a node is safe to shut down based on its current state, running deployments, and task status, considering a maximum graceful shutdown time."
67299dbda23f7e5639814e6f,"Finishes the reporting of datafeed timing statistics by flushing with immediate refresh policy, handling interruptions gracefully."
67299dbda23f7e5639814e70,Vacates the node by isolating the datafeed and marking the task as locally aborted with the specified reason.
67299dbda23f7e5639814e71,"Determines the common prefix of a given byte array segment by comparing it against predefined offsets and labels, returning an optional integer value if a matching leaf node is found."
67299dbda23f7e5639814e72,Retrieves the top transaction IDs based on their transaction counts.
67299dbda23f7e5639814e73,Returns the top item IDs based on the count of items available.
67299dbda23f7e5639814e74,"Calculates the natural logarithm of the probability of obtaining exactly `x` successes in a given number of Bernoulli trials, considering edge cases for zero trials and out-of-bound success counts."
67299dbda23f7e5639814e75,Calculates the natural logarithm of the probability of obtaining exactly `x` successes in `n` independent Bernoulli trials with success probability `p` and failure probability `q`.
67299dbda23f7e5639814e76,Determines if the data was recently refreshed based on the last update time and staleness duration.
67299dbda23f7e5639814e77,Retrieves the memory requirement for an anomaly detector job identified by the given job ID.
67299dbda23f7e5639814e78,Retrieves the memory requirement for a specified data frame analytics job by its ID.
67299dbda23f7e5639814e79,"Refreshes the state of machine learning tasks by invoking a full refresh process, ensuring that only one refresh operation is in progress at any time."
67299dbda23f7e5639814e7a,"Waits for a flush operation to complete and returns the corresponding acknowledgement if successful, or null if the operation fails or times out."
67299dbda23f7e5639814e7b,"Constructs a `TimeRange` object using the specified start and end times, ensuring valid and logical time intervals by converting parameters to epoch seconds and adjusting for empty or invalid inputs."
67299dbda23f7e5639814e7c,"Deletes all annotations associated with the job by invoking the `deleteAnnotations` method with parameters set to null, effectively removing all annotations without any filters."
67299dbda23f7e5639814e7d,Persists a bucket by removing its nested records before indexing it and its influencers into the appropriate storage.
67299dbda23f7e5639814e7e,Deletes interim results for a specified job.
67299dbda23f7e5639814e7f,"Flushes pending operations and notifies the listener upon completion. If the instance is already closed, the listener is immediately notified with a null response."
67299dbda23f7e5639814e80,"Tests the inflation of H3 cells with a specific H3 index at varying precisions, ensuring that the inflated bounding boxes match expected bounds across a range of inflation factors."
67299dbda23f7e5639814e81,"Sets the value of a tile in the `GeoShapeCellValues` object if the tile is valid at the specified precision level, encoding the tile's coordinates into a long representation. Returns 1 if the tile is valid and added, otherwise returns 0."
67299dbda23f7e5639814e82,"Determines if the specified bounding box intersects with the current geometric shape, considering potential dateline crossing."
67299dbda23f7e5639814e83,"Determines the spatial relationship between a point and a defined geometric area, returning whether the point is disjoint or has another relation based on its position relative to the area's boundaries and dateline crossing status."
67299dbda23f7e5639814e84,"Determines the highest generation number from the provided array of segment file names, excluding old segment files."
67299dbda23f7e5639814e85,Skips the final output by reading and discarding a variable-length integer from the input.
67299dbda23f7e5639814e86,Generates a valid random instance name by ensuring it does not trigger any errors when processed by the `Name.fromUserProvidedName` method.
67299dbda23f7e5639814e87,"Creates a user with a ""run_as"" role using basic authentication headers."
67299dbda23f7e5639814e88,Invalidates tokens associated with a specified realm name.
67299dbda23f7e5639814e89,"Determines the part number corresponding to a given position within a file, ensuring the position is valid and the calculated part number is within the allowable range."
67299dbda23f7e5639814e8a,"Removes the specified cache key from the cache, ensuring thread-safe invalidation."
67299dbda23f7e5639814e8b,"Marks the current context as failed due to an exception, ensuring logging and auditing are handled appropriately."
67299dbda23f7e5639814e8c,"Resolves an expression into a set of root attribute expressions, utilizing provided aliases to determine the final set of expressions."
67299dbda23f7e5639814e8d,Creates a keyword field attribute with the specified name.
67299dbda23f7e5639814e8e,"Increments the translation metric, updating relevant time-based counters while ensuring thread safety."
67299dbda23f7e5639814e8f,"Converts a date string into a `ZonedDateTime` object representing the start of the day in UTC, handling optional time components in the input format."
67299dbda23f7e5639814e90,Prints a message to the output writer with specified verbosity settings.
67299dbda23f7e5639814e91,"Converts IJK coordinates on a specified face and resolution to geographic coordinates (latitude and longitude), considering whether the grid is a substrate."
67299dbda23f7e5639814e92,"Normalizes the instance variables i, j, and k by subtracting the smallest of the three from each, ensuring they are adjusted relative to their minimum value."
67299dbda23f7e5639814e93,"Updates the current vector by adding a specified unit vector based on the given digit, followed by normalizing the vector to ensure its minimum component is zero."
67299dbda23f7e5639814e94,Converts the current IJK coordinates on a specified face to geographic coordinates (latitude and longitude) for a given resolution.
67299dbda23f7e5639814e95,Converts an H3 address string to a long and calculates the number of child hexagons at a specified resolution.
67299dbda23f7e5639814e96,"Converts an H3 address string to its corresponding H3 index and returns the number of non-intersecting children, accounting for pentagon and hexagon differences."
67299dbda23f7e5639814e97,Returns the H3 index of the north polar base cell at the specified resolution.
67299dbda23f7e5639814e98,Returns the H3 index for the south polar region at the specified resolution.
67299dbda23f7e5639814e99,Calculates the maximum latitude reached by the great circle path between this point and the specified `LatLng` point.
67299dbda23f7e5639814e9a,Calculates the minimum latitude reached by the great circle path between this point and the specified `LatLng` point.
67299dbda23f7e5639814e9b,"Converts 2D hexagonal coordinates to geographic coordinates on a specified face of an icosahedron at a given resolution, optionally considering substrate grids."
67299dbda23f7e5639814e9c,Rotates the H3 index 60 degrees counter-clockwise at each resolution level.
67299dbda23f7e5639814e9d,"Consumes a point defined by the coordinates (x, y) by creating or resetting a `PointError` object based on the current index and internal state, and then processing it."
67299dbda23f7e5639814e9e,"Encodes a given base-32 hash string into a long value, incorporating the hash length for uniqueness."
67299dbda23f7e5639814e9f,Encodes the given longitude and latitude into a geohash string with a default precision level of 12.
67299dbda23f7e5639814ea0,Encodes latitude and longitude into a geohash string representation at the specified precision level.
67299dbda23f7e5639814ea1,"Tests the retrieval of resources with the same name from both a parent `URLClassLoader` and an `EmbeddedImplClassLoader`, ensuring both resources are accessible and correctly identified."
67299dbda23f7e5639814ea2,"Checks if the provided JAR file requires a newer Java version based on the manifest's ""X-Compile-Target-JDK"" attribute and throws an exception if the current Java version is insufficient."
67299dbda23f7e5639814ea3,Checks that the specified portion of the key array is ordered and verifies the correlation of corresponding values in the provided arrays.
67299dbda23f7e5639814ea4,"Sorts the primary array of keys and rearranges the associated arrays of values accordingly, ensuring that elements with equal keys are ordered by their weights to balance around the median."
67299dbda23f7e5639814ea5,"Overrides the compress method to merge new values into the existing data structure, ensuring efficient data compression by handling unmerged weights and alternating merge order to prevent bias."
67299dbda23f7e5639814ea6,"Attempts to locate the APM agent JAR file in the current working directory, throwing an exception if the installation is corrupt or the file is not found."
67299dbda23f7e5639814ea7,Forcibly stops the associated JVM process and waits for its termination.
67299dbda23f7e5639814ea8,Retrieves a list of index-compatible versions filtered to include only those supported by the current architecture and platform.
67299dbda23f7e5639814ea9,Ensures that the specified number of tasks in the cluster state are unassigned.
67299dbda23f7e5639814eaa,"Creates a `PersistentTasksClusterService` using a provided assignment function to determine task assignments based on task parameters, candidate nodes, and the current cluster state."
67299dbda23f7e5639814eab,"Returns an Optional containing the first Error found in the causal chain or suppressed exceptions of the given Throwable, if any."
67299dbda23f7e5639814eac,Collects and returns a list of absolute paths to shard data directories from the provided data paths.
67299dbda23f7e5639814ead,"Initializes the index as a new instance with fresh shards, setting up unassigned shard routing for a newly created index."
67299dbda23f7e5639814eae,"Cancels the relocation of a shard, updates its state, and returns the updated shard routing."
67299dbda23f7e5639814eaf,"Resolves the given expressions into a set of index names based on the current cluster state, using lenient options for expanding open indices."
67299dbda23f7e5639814eb0,"Determines if the provided collection of aliases or indices represents all indices, either by being null, empty, or explicitly containing the ""all"" pattern."
67299dbda23f7e5639814eb1,"Closes the resource, ensuring that all in-flight requests are completed within a specified timeout period."
67299dbda23f7e5639814eb2,"Returns a list of task groups, building them if they have not been initialized. Task groups are constructed by organizing tasks into hierarchical structures based on their parent-child relationships."
67299dbda23f7e5639814eb3,Scales down the given value by a probability factor if sampling is enabled.
67299dbda23f7e5639814eb4,Scales up the given value based on the sampling probability.
67299dbda23f7e5639814eb5,"Encodes a long hash into a string representation of zoom, x, and y tile coordinates, ensuring the validity of the coordinates."
67299dbda23f7e5639814eb6,Adds a new range with an unbounded lower limit to the aggregation builder.
67299dbda23f7e5639814eb7,Adds a new unbounded range starting from the specified value to the aggregation builder.
67299dbda23f7e5639814eb8,"Returns a `LeafBucketCollector` for the given `LeafReaderContext`, updating the competitive bounds if necessary when starting to collect from a new segment."
67299dbda23f7e5639814eb9,"Submits a cluster state update task to the provided ClusterService, indicating the success or failure of a feature migration."
67299dbda23f7e5639814eba,"Retrieves the value of a specified field as a byte array, decoding from Base64 if necessary."
67299dbda23f7e5639814ebb,Retrieves the current retention leases without expiring them.
67299dbda23f7e5639814ebc,Retrieves the current retention leases without expiring them.
67299dbda23f7e5639814ebd,Determines if the given string has a positive length.
67299dbda23f7e5639814ebe,Preserves the execution context of the given Runnable command.
67299dbda23f7e5639814ebf,Fast forwards the countdown by setting it to zero and returns whether the countdown was previously greater than zero.
67299dbda23f7e5639814ec0,"Determines if a given string matches a specified pattern, with optional case insensitivity. The pattern may include wildcards represented by '*', which can match any sequence of characters."
67299dbda23f7e5639814ec1,"Updates the target settings with the specified dynamic settings, returning true if any changes were made."
67299dbda23f7e5639814ec2,Formats the given `InetAddress` using a default `PortsRange`.
67299dbda23f7e5639814ec3,"Closes a single CloseableChannel, optionally in a blocking manner."
67299dbda23f7e5639814ec4,Creates a `CompressedXContent` instance from a JSON string by parsing the JSON content and copying its structure.
67299dbda23f7e5639814ec5,"Calculates the optimal buffer size required for network output, considering the plaintext size and the number of buffers, while accounting for potential overhead."
67299dbda23f7e5639814ec6,Calculates the required buffer space for encrypted data based on the number of plaintext bytes and buffers.
67299dbda23f7e5639814ec7,"Converts a byte array to an IP address string, supporting both IPv4 and IPv6 formats."
67299dbda23f7e5639814ec8,Returns a subsequence of the current AsciiString from the specified start index to the end index.
